ID,response,word
9602917,38,s1 a1 t e
9602917,69,b1 e1 x e
9602917,63,r u d1 o1
9602917,71,d o t1 u1
9602917,40,n o u1 i1
9602917,27,r u g1 u1
9602917,93,f u d1 o1
9602917,72,k e p1 i1
9602917,96,d1 e1 t͡ʃ o
9602917,28,r1 o1 t͡ʃ o
9602917,30,p1 o1 ɾ a
9602917,36,n a ɾ1 i1
9602917,91,k1 u1 t͡ʃ e
9618036,80,s a i1 a1
9618036,69,m1 u1 g a
9618036,75,n i u1 a1
9618036,7,d1 i1 p i
9618036,30,s o ɾ1 a1
9618036,15,ɲ1 o1 ɲ e
9618036,63,t͡ʃ1 o1 ɲ o
9618036,81,f u d1 o1
9618036,68,l a l1 u1
9618036,19,l u ɾ1 e1
9618036,51,d1 e1 t͡ʃ o
9618036,63,r1 o1 t͡ʃ o
9618036,64,x u t1 u1
9618036,16,d o t1 u1
9618036,15,ɲ u g1 a1
9618036,81,x u s1 i1
9618036,71,g e i1 o1
9618036,51,l1 a1 ɾ e
9618036,17,d1 e1 u o
9618036,87,t e k1 i1
9618036,72,t͡ʃ1 o1 n e
9618036,17,i1 a1 s i
9618036,58,s1 a1 d a
9618036,35,u o u1 o1
9618036,77,n i t͡ʃ1 a1
9618036,16,k1 a1 d e
9618036,16,p1 o1 ɾ a
9618036,55,f1 a1 d o
9618036,75,t͡ʃ e ɲ1 o1
9618036,20,u1 o1 m u
9618036,83,l1 o1 l e
9618036,83,p1 a1 f i
9618036,68,t͡ʃ1 e1 t͡ʃ o
9618036,33,ɲ1 i1 k o
9618036,18,f o u1 a1
9618036,16,x1 e1 g e
9618036,70,i1 a1 s o
9618036,35,n a u1 i1
9618036,34,ɲ u b1 u1
9618036,77,k1 u1 b e
9618036,30,n o u1 i1
9618036,73,k e p1 i1
9618036,70,u i ɾ1 a1
9618036,50,x1 i1 m i
9618036,50,n a ɾ1 i1
9618036,67,d1 a1 s i
9618036,22,k u ɲ1 e1
9618036,31,l e u1 i1
9618036,88,u1 a1 x e
9618036,15,x e p1 o1
9618036,32,u1 e1 u i
9618036,75,ɲ1 u1 ɲ o
9618036,79,t1 i1 g i
9618036,22,f1 i1 t i
9618036,30,u1 o1 t u
9618036,82,b1 i1 r u
9618036,51,f1 u1 ɲ a
9618036,21,g a m1 e1
9618036,24,s1 u1 t͡ʃ o
9618036,30,k i f1 e1
9618036,86,t͡ʃ a n1 a1
9618036,70,b1 e1 x e
9618036,39,f1 u1 ɾ a
9618036,72,s1 a1 t e
9618036,88,m1 e1 t u
9618036,25,g a u1 o1
9618036,51,t͡ʃ i t͡ʃ1 o1
9618036,38,r u g1 u1
9618036,25,r u d1 o1
9618036,78,k1 u1 t͡ʃ e
9618036,73,m1 e1 ɲ a
9618036,56,s a t1 a1
9668482,56,x u t1 u1
9668482,72,d o t1 u1
9668482,65,f u d1 o1
9668482,27,g e i1 o1
9668482,55,k u ɲ1 e1
9668482,32,d1 e1 u o
9668482,26,u1 e1 u i
9668482,72,u1 o1 m u
9668482,62,s1 u1 t͡ʃ o
9668482,88,k1 u1 b e
9668482,59,t͡ʃ a n1 a1
9668482,40,l e u1 i1
9668482,70,r1 o1 t͡ʃ o
9668482,60,g a m1 e1
9668482,68,d1 a1 s i
9668482,69,l u ɾ1 e1
9668482,39,p1 a1 f i
9668482,59,ɲ1 i1 k o
9668482,38,n o u1 i1
9668482,44,f1 u1 ɲ a
9668482,80,d1 i1 p i
9668482,37,t͡ʃ i t͡ʃ1 o1
9668482,44,x e p1 o1
9668482,35,t e k1 i1
9668482,59,b1 i1 r u
9668482,24,x1 e1 g e
9668482,36,l1 a1 ɾ e
9668482,53,i1 a1 s o
9668482,43,k e p1 i1
9668482,61,n i t͡ʃ1 a1
9668482,36,x u s1 i1
9668482,73,f1 u1 ɾ a
9668482,31,f o u1 a1
9668482,62,p1 o1 ɾ a
9668482,86,l a l1 u1
9668482,26,u o u1 o1
9668482,59,ɲ1 o1 ɲ e
9668482,38,n i u1 a1
9668482,69,f1 i1 t i
9668482,28,b1 e1 x e
9668482,65,t͡ʃ1 o1 n e
9668482,45,ɲ u g1 a1
9668482,68,s1 a1 d a
9668482,79,l1 o1 l e
9668482,65,m1 e1 t u
9668482,32,ɲ1 u1 ɲ o
9668482,54,s a i1 a1
9668482,38,u1 o1 t u
9668482,27,g a u1 o1
9668482,65,d1 e1 t͡ʃ o
9668482,57,n a ɾ1 i1
9668482,35,k1 u1 t͡ʃ e
9668482,40,n a u1 i1
9668482,29,m1 u1 g a
9668482,24,m1 e1 ɲ a
9668482,59,u1 a1 x e
9668482,79,r u d1 o1
9668482,67,t͡ʃ1 o1 ɲ o
9668482,60,k1 a1 d e
9668482,43,s a t1 a1
9668482,88,f1 a1 d o
9668482,69,s o ɾ1 a1
9668482,43,ɲ u b1 u1
9668482,34,t͡ʃ1 e1 t͡ʃ o
9668482,29,k i f1 e1
9668482,51,r u g1 u1
9668482,37,t͡ʃ e ɲ1 o1
9668482,60,s1 a1 t e
9668482,36,u i ɾ1 a1
9668482,39,t1 i1 g i
9668482,47,x1 i1 m i
9668482,53,i1 a1 s i
9701230,35,k1 a1 d e
9701230,11,x1 e1 g e
9701230,51,k i f1 e1
9701230,71,k1 u1 t͡ʃ e
9701230,31,d o t1 u1
9701230,77,s1 a1 d a
9701230,14,u1 e1 u i
9701230,52,i1 a1 s i
9701230,62,l1 o1 l e
9701230,39,r u g1 u1
9701230,59,m1 u1 g a
9701230,62,f1 u1 ɲ a
9701230,68,ɲ1 i1 k o
9701230,19,l e u1 i1
9701230,80,t͡ʃ i t͡ʃ1 o1
9701230,81,r1 o1 t͡ʃ o
9701230,87,p1 o1 ɾ a
9701230,44,l a l1 u1
9701230,34,k e p1 i1
9701230,74,t͡ʃ a n1 a1
9701230,39,t e k1 i1
9701230,73,l1 a1 ɾ e
9701230,78,s1 u1 t͡ʃ o
9701230,82,s o ɾ1 a1
9701230,15,u1 o1 m u
9701230,24,u1 a1 x e
9701230,37,x u t1 u1
9701230,40,d1 a1 s i
9701230,60,n a ɾ1 i1
9701230,40,p1 a1 f i
9701230,28,b1 i1 r u
9701230,19,f o u1 a1
9701230,44,f u d1 o1
9701230,64,u i ɾ1 a1
9701230,29,x e p1 o1
9701230,35,l u ɾ1 e1
9701230,39,f1 u1 ɾ a
9701230,18,u o u1 o1
9701230,93,r u d1 o1
9701230,17,u1 o1 t u
9701230,12,t1 i1 g i
9701230,56,ɲ1 o1 ɲ e
9701230,79,s1 a1 t e
9701230,54,i1 a1 s o
9701230,33,n o u1 i1
9701230,53,s a i1 a1
9701230,61,s a t1 a1
9701230,32,x u s1 i1
9701230,29,x1 i1 m i
9701230,80,f1 a1 d o
9701230,27,n i u1 a1
9701230,37,g a m1 e1
9701230,76,m1 e1 ɲ a
9701230,67,k u ɲ1 e1
9701230,43,k1 u1 b e
9701230,36,m1 e1 t u
9701230,17,d1 e1 u o
9701230,65,t͡ʃ1 o1 ɲ o
9701230,74,d1 e1 t͡ʃ o
9701230,22,b1 e1 x e
9701230,29,f1 i1 t i
9701230,25,n a u1 i1
9701230,71,n i t͡ʃ1 a1
9701230,70,t͡ʃ e ɲ1 o1
9701230,74,t͡ʃ1 o1 n e
9701230,17,g a u1 o1
9701230,54,g e i1 o1
9701230,56,t͡ʃ1 e1 t͡ʃ o
9701230,24,d1 i1 p i
9701230,74,ɲ1 u1 ɲ o
9701230,33,ɲ u g1 a1
9701230,44,ɲ u b1 u1
9710737,100,d1 e1 u o
9710737,50,n o u1 i1
9710737,89,l1 o1 l e
9710737,3,l e u1 i1
9710737,51,m1 e1 ɲ a
9710737,0,n a ɾ1 i1
9710737,94,k e p1 i1
9710737,51,t͡ʃ a n1 a1
9710737,2,b1 e1 x e
9710737,95,f o u1 a1
9710737,18,k1 a1 d e
9710737,94,f u d1 o1
9710737,50,ɲ1 o1 ɲ e
9710737,6,d1 i1 p i
9710737,21,u i ɾ1 a1
9710737,53,ɲ u b1 u1
9710737,95,i1 a1 s o
9710737,0,d1 a1 s i
9710737,100,r1 o1 t͡ʃ o
9710737,89,t͡ʃ1 o1 ɲ o
9710737,10,u1 e1 u i
9710737,89,t͡ʃ1 e1 t͡ʃ o
9710737,89,t͡ʃ i t͡ʃ1 o1
9710737,91,l u ɾ1 e1
9710737,56,k u ɲ1 e1
9710737,51,n a u1 i1
9710737,93,f1 a1 d o
9710737,86,s1 u1 t͡ʃ o
9710737,60,f1 u1 ɲ a
9710737,6,u1 o1 m u
9710737,34,f1 i1 t i
9710737,35,t͡ʃ1 o1 n e
9710737,89,u o u1 o1
9710737,13,x e p1 o1
9710737,4,g e i1 o1
9710737,23,d1 e1 t͡ʃ o
9710737,81,ɲ u g1 a1
9710737,15,u1 o1 t u
9710737,27,p1 a1 f i
9710737,28,x u t1 u1
9710737,0,m1 u1 g a
9710737,46,r u g1 u1
9710737,75,x1 i1 m i
9710737,4,s1 a1 d a
9710737,30,b1 i1 r u
9710737,72,t e k1 i1
9710737,5,s a t1 a1
9710737,84,k1 u1 t͡ʃ e
9710737,31,g a m1 e1
9710737,70,p1 o1 ɾ a
9710737,15,ɲ1 i1 k o
9710737,0,s o ɾ1 a1
9710737,22,x1 e1 g e
9710737,100,r u d1 o1
9710737,4,k i f1 e1
9710737,90,ɲ1 u1 ɲ o
9710737,0,n i u1 a1
9710737,18,x u s1 i1
9710737,81,g a u1 o1
9710737,12,l a l1 u1
9710737,77,m1 e1 t u
9710737,86,u1 a1 x e
9710737,89,t͡ʃ e ɲ1 o1
9710737,19,i1 a1 s i
9710737,51,l1 a1 ɾ e
9710737,50,t1 i1 g i
9710737,37,n i t͡ʃ1 a1
9710737,74,k1 u1 b e
9710737,72,d o t1 u1
9710737,79,s1 a1 t e
9710737,10,s a i1 a1
9710737,25,f1 u1 ɾ a
9788789,50,d1 i1 p i
9788789,87,n i t͡ʃ1 a1
9788789,86,n a ɾ1 i1
9788789,12,f o u1 a1
9788789,86,b1 i1 r u
9788789,58,i1 a1 s i
9788789,16,d1 e1 u o
9788789,60,b1 e1 x e
9788789,72,u1 o1 m u
9788789,53,x u s1 i1
9788789,69,u i ɾ1 a1
9788789,74,t͡ʃ1 o1 n e
9788789,58,g e i1 o1
9788789,18,u1 o1 t u
9788789,54,ɲ1 i1 k o
9788789,69,s a t1 a1
9788789,86,t͡ʃ1 e1 t͡ʃ o
9788789,85,t͡ʃ a n1 a1
9788789,41,p1 a1 f i
9788789,65,x1 e1 g e
9788789,27,ɲ1 o1 ɲ e
9788789,72,t͡ʃ1 o1 ɲ o
9788789,31,l e u1 i1
9788789,40,ɲ u g1 a1
9788789,61,f1 a1 d o
9788789,92,r u d1 o1
9788789,36,ɲ u b1 u1
9788789,40,g a m1 e1
9788789,40,u o u1 o1
9788789,69,f1 u1 ɾ a
9788789,58,s1 a1 d a
9788789,41,t͡ʃ e ɲ1 o1
9788789,69,s o ɾ1 a1
9788789,37,k e p1 i1
9788789,24,n i u1 a1
9788789,67,t͡ʃ i t͡ʃ1 o1
9788789,64,m1 e1 t u
9788789,54,l u ɾ1 e1
9788789,44,s a i1 a1
9788789,69,x u t1 u1
9788789,40,r u g1 u1
9788789,88,r1 o1 t͡ʃ o
9788789,44,i1 a1 s o
9788789,72,t e k1 i1
9788789,71,u1 a1 x e
9788789,59,t1 i1 g i
9788789,64,s1 u1 t͡ʃ o
9788789,84,k u ɲ1 e1
9788789,66,m1 e1 ɲ a
9788789,57,d1 a1 s i
9788789,45,x e p1 o1
9788789,60,x1 i1 m i
9788789,46,d o t1 u1
9788789,59,u1 e1 u i
9788789,47,m1 u1 g a
9788789,41,f u d1 o1
9788789,59,l1 a1 ɾ e
9788789,46,g a u1 o1
9788789,58,l a l1 u1
9788789,57,s1 a1 t e
9788789,37,n a u1 i1
9788789,64,l1 o1 l e
9788789,45,f1 i1 t i
9788789,66,f1 u1 ɲ a
9788789,96,d1 e1 t͡ʃ o
9788789,72,k1 a1 d e
9788789,84,p1 o1 ɾ a
9788789,59,k1 u1 b e
9788789,53,k i f1 e1
9788789,43,n o u1 i1
9788789,55,ɲ1 u1 ɲ o
9788789,61,k1 u1 t͡ʃ e
9833388,28,g a u1 o1
9833388,77,s1 a1 d a
9833388,63,f u d1 o1
9833388,7,ɲ u b1 u1
9833388,27,x1 e1 g e
9833388,27,ɲ1 o1 ɲ e
9833388,57,u i ɾ1 a1
9833388,84,s a t1 a1
9833388,52,d o t1 u1
9833388,50,t͡ʃ a n1 a1
9833388,95,r1 o1 t͡ʃ o
9833388,73,k1 u1 t͡ʃ e
9833388,40,g a m1 e1
9833388,26,x e p1 o1
9833388,0,t1 i1 g i
9833388,32,l u ɾ1 e1
9833388,34,l a l1 u1
9833388,68,f1 a1 d o
9833388,55,t͡ʃ i t͡ʃ1 o1
9833388,78,k1 u1 b e
9833388,20,ɲ u g1 a1
9833388,28,d1 a1 s i
9833388,48,f1 u1 ɲ a
9833388,66,n i u1 a1
9833388,0,u1 o1 m u
9833388,27,m1 u1 g a
9833388,61,n a u1 i1
9833388,37,d1 i1 p i
9833388,71,s1 u1 t͡ʃ o
9833388,62,k u ɲ1 e1
9833388,29,u o u1 o1
9833388,33,b1 e1 x e
9833388,61,ɲ1 i1 k o
9833388,38,n a ɾ1 i1
9833388,1,l1 o1 l e
9833388,69,t͡ʃ1 o1 n e
9833388,54,n i t͡ʃ1 a1
9833388,33,k1 a1 d e
9833388,52,x u t1 u1
9833388,51,s a i1 a1
9833388,79,t͡ʃ e ɲ1 o1
9833388,35,p1 a1 f i
9833388,24,l1 a1 ɾ e
9833388,21,l e u1 i1
9833388,12,t͡ʃ1 o1 ɲ o
9833388,41,d1 e1 t͡ʃ o
9833388,26,f1 i1 t i
9833388,65,k i f1 e1
9833388,72,x1 i1 m i
9833388,75,m1 e1 t u
9833388,24,t͡ʃ1 e1 t͡ʃ o
9833388,41,f1 u1 ɾ a
9833388,70,r u d1 o1
9833388,94,b1 i1 r u
9833388,39,s o ɾ1 a1
9833388,29,f o u1 a1
9833388,89,k e p1 i1
9833388,21,d1 e1 u o
9833388,24,r u g1 u1
9833388,86,p1 o1 ɾ a
9833388,26,x u s1 i1
9833388,33,i1 a1 s i
9833388,62,g e i1 o1
9833388,66,i1 a1 s o
9833388,66,m1 e1 ɲ a
9833388,21,u1 e1 u i
9833388,23,n o u1 i1
9833388,75,s1 a1 t e
9833388,78,u1 a1 x e
9833388,63,t e k1 i1
9833388,23,u1 o1 t u
9833388,29,ɲ1 u1 ɲ o
9864269,22,b1 e1 x e
9864269,65,f1 u1 ɲ a
9864269,63,d o t1 u1
9864269,30,l1 o1 l e
9864269,56,ɲ u g1 a1
9864269,24,ɲ1 u1 ɲ o
9864269,60,p1 o1 ɾ a
9864269,28,t͡ʃ1 o1 n e
9864269,60,u1 a1 x e
9864269,38,k u ɲ1 e1
9864269,32,t͡ʃ1 o1 ɲ o
9864269,60,u1 o1 m u
9864269,60,ɲ1 o1 ɲ e
9864269,60,f1 a1 d o
9864269,65,m1 u1 g a
9864269,35,l e u1 i1
9864269,59,f1 u1 ɾ a
9864269,31,t͡ʃ1 e1 t͡ʃ o
9864269,34,s o ɾ1 a1
9864269,64,t͡ʃ e ɲ1 o1
9864269,29,p1 a1 f i
9864269,63,d1 i1 p i
9864269,60,d1 e1 t͡ʃ o
9864269,46,m1 e1 ɲ a
9864269,70,g a u1 o1
9864269,32,s1 a1 t e
9864269,58,n a ɾ1 i1
9864269,31,x u s1 i1
9864269,57,x1 i1 m i
9864269,66,l u ɾ1 e1
9864269,29,ɲ u b1 u1
9864269,59,g e i1 o1
9864269,36,n i t͡ʃ1 a1
9864269,31,k1 a1 d e
9864269,76,ɲ1 i1 k o
9864269,35,x1 e1 g e
9864269,55,t͡ʃ i t͡ʃ1 o1
9864269,30,f o u1 a1
9864269,59,u1 e1 u i
9864269,63,t͡ʃ a n1 a1
9864269,25,l1 a1 ɾ e
9864269,40,n a u1 i1
9864269,65,x u t1 u1
9864269,45,i1 a1 s i
9864269,60,k e p1 i1
9864269,48,r1 o1 t͡ʃ o
9864269,59,r u d1 o1
9864269,37,s a i1 a1
9864269,68,t1 i1 g i
9864269,37,s1 u1 t͡ʃ o
9864269,62,u1 o1 t u
9864269,28,f1 i1 t i
9864269,71,s a t1 a1
9864269,59,k1 u1 t͡ʃ e
9864269,31,k i f1 e1
9864269,68,n o u1 i1
9864269,27,d1 a1 s i
9864269,61,u i ɾ1 a1
9864269,30,r u g1 u1
9864269,65,x e p1 o1
9864269,78,f u d1 o1
9864269,32,l a l1 u1
9864269,29,s1 a1 d a
9864269,70,i1 a1 s o
9864269,37,g a m1 e1
9864269,68,k1 u1 b e
9864269,36,t e k1 i1
9864269,70,d1 e1 u o
9864269,37,m1 e1 t u
9864269,72,u o u1 o1
9864269,36,b1 i1 r u
9864269,67,n i u1 a1
9960333,31,s1 a1 d a
9960333,30,x u s1 i1
9960333,67,g a m1 e1
9960333,75,u o u1 o1
9960333,67,d1 e1 u o
9960333,30,k1 u1 b e
9960333,59,m1 u1 g a
9960333,71,x e p1 o1
9960333,71,k i f1 e1
9960333,31,n a ɾ1 i1
9960333,66,u1 o1 t u
9960333,91,u1 o1 m u
9960333,35,k u ɲ1 e1
9960333,31,g e i1 o1
9960333,72,k1 a1 d e
9960333,73,t1 i1 g i
9960333,75,d1 e1 t͡ʃ o
9960333,76,d1 i1 p i
9960333,29,s a i1 a1
9960333,74,m1 e1 t u
9960333,29,f o u1 a1
9960333,71,l a l1 u1
9960333,69,s1 a1 t e
9960333,71,x1 e1 g e
9960333,73,t͡ʃ1 e1 t͡ʃ o
9960333,73,n i u1 a1
9960333,73,r1 o1 t͡ʃ o
9960333,68,f1 a1 d o
9960333,59,t͡ʃ1 o1 n e
9960333,68,x u t1 u1
9960333,67,ɲ u b1 u1
9960333,29,f1 i1 t i
9960333,31,ɲ1 i1 k o
9960333,31,b1 i1 r u
9960333,68,l1 o1 l e
9960333,84,t͡ʃ i t͡ʃ1 o1
9960333,100,t͡ʃ1 o1 ɲ o
9960333,32,b1 e1 x e
9960333,55,f1 u1 ɲ a
9960333,90,d o t1 u1
9960333,94,n i t͡ʃ1 a1
9960333,43,u i ɾ1 a1
9960333,88,k e p1 i1
9960333,86,s1 u1 t͡ʃ o
9960333,91,ɲ u g1 a1
9960333,94,m1 e1 ɲ a
9960333,90,l e u1 i1
9960333,92,t e k1 i1
9960333,91,t͡ʃ a n1 a1
9960333,87,f u d1 o1
9960333,96,g a u1 o1
9960333,88,x1 i1 m i
9960333,89,f1 u1 ɾ a
9960333,88,p1 o1 ɾ a
9960333,15,n a u1 i1
9960333,90,p1 a1 f i
9960333,91,ɲ1 u1 ɲ o
9960333,91,l u ɾ1 e1
9960333,48,d1 a1 s i
9960333,6,t͡ʃ e ɲ1 o1
9960333,92,ɲ1 o1 ɲ e
9960333,18,n o u1 i1
9960333,15,l1 a1 ɾ e
9960333,85,i1 a1 s o
9960333,90,u1 e1 u i
9960333,10,r u g1 u1
9960333,17,k1 u1 t͡ʃ e
9960333,12,i1 a1 s i
9960333,16,s a t1 a1
9960333,13,s o ɾ1 a1
9960333,89,r u d1 o1
9960333,92,u1 a1 x e
9977064,13,ɲ1 o1 ɲ e
9977064,47,x u s1 i1
9977064,29,ɲ u g1 a1
9977064,41,m1 e1 t u
9977064,85,d1 i1 p i
9977064,41,p1 a1 f i
9977064,0,i1 a1 s i
9977064,17,g a m1 e1
9977064,66,g e i1 o1
9977064,86,f1 i1 t i
9977064,66,l1 a1 ɾ e
9977064,30,k1 u1 b e
9977064,38,s1 a1 d a
9977064,8,t͡ʃ1 o1 n e
9977064,32,ɲ1 u1 ɲ o
9977064,41,l u ɾ1 e1
9977064,64,ɲ u b1 u1
9977064,30,t͡ʃ i t͡ʃ1 o1
9977064,38,f u d1 o1
9977064,57,s a t1 a1
9977064,73,d1 e1 t͡ʃ o
9977064,77,t͡ʃ e ɲ1 o1
9977064,100,t1 i1 g i
9977064,29,t e k1 i1
9977064,46,b1 e1 x e
9977064,74,m1 e1 ɲ a
9977064,85,x1 e1 g e
9977064,74,r u g1 u1
9977064,37,d1 a1 s i
9977064,36,f1 u1 ɾ a
9977064,40,p1 o1 ɾ a
9977064,69,s o ɾ1 a1
9977064,39,l e u1 i1
9977064,75,u1 o1 t u
9977064,47,t͡ʃ1 o1 ɲ o
9977064,86,u1 e1 u i
9977064,68,b1 i1 r u
9977064,79,g a u1 o1
9977064,88,x u t1 u1
9977064,21,u1 a1 x e
9977064,32,r1 o1 t͡ʃ o
9977064,51,n o u1 i1
9977064,2,u i ɾ1 a1
9977064,40,s1 u1 t͡ʃ o
9977064,62,f1 a1 d o
9977064,91,k i f1 e1
9977064,90,f o u1 a1
9977064,98,m1 u1 g a
9977064,33,n a u1 i1
9977064,34,i1 a1 s o
9977064,70,d o t1 u1
9977064,72,k1 a1 d e
9977064,64,ɲ1 i1 k o
9977064,42,k u ɲ1 e1
9977064,63,l1 o1 l e
9977064,35,t͡ʃ1 e1 t͡ʃ o
9977064,42,n i t͡ʃ1 a1
9977064,0,r u d1 o1
9977064,55,t͡ʃ a n1 a1
9977064,85,k e p1 i1
9977064,84,d1 e1 u o
9977064,59,n i u1 a1
9977064,57,l a l1 u1
9977064,57,x1 i1 m i
9977064,91,s1 a1 t e
9977064,57,s a i1 a1
9977064,57,f1 u1 ɲ a
9977064,73,k1 u1 t͡ʃ e
9977064,73,u o u1 o1
9977064,87,n a ɾ1 i1
9977064,89,u1 o1 m u
9977064,87,x e p1 o1
9498240,1,f1 u1 ɾ o
9498240,13,s e t͡ʃ1 e1
9498240,51,t a ɲ1 i1
9498240,22,b1 a1 m u
9498240,92,m1 e1 g e
9498240,50,r1 a1 b a
9498240,52,m1 a1 d o
9498240,87,g1 u1 m i
9498240,41,ɲ1 i1 t e
9498240,32,r1 e1 b a
9498240,20,n1 e1 s a
9498240,51,k i x1 u1
9498240,31,r1 o1 r o
9498240,88,g1 o1 ɾ e
9498240,52,s u k1 i1
9498240,32,m u x1 u1
9498240,31,s1 a1 d e
9498240,38,m1 e1 x e
9498240,21,f e ɾ1 i1
9498240,80,ɲ o d1 u1
9498240,47,i o k1 i1
9498240,41,t͡ʃ1 a1 d u
9498240,23,r1 u1 ɲ o
9498240,46,d a t1 i1
9498240,26,ɲ1 i1 s e
9498240,26,u e i1 u1
9498240,66,u e d1 o1
9498240,56,i1 a1 d o
9498240,27,n1 a1 ɾ i
9498240,28,u1 a1 u i
9498240,59,l o ɲ1 o1
9498240,34,u o u1 a1
9498240,32,u1 o1 l e
9498240,85,x1 o1 ɾ i
9498240,53,n o i1 a1
9498240,47,g1 a1 m i
9498240,82,i1 o1 g e
9498240,31,u1 i1 b a
9498240,28,r1 a1 d e
9498240,29,l1 i1 r a
9498240,37,x1 i1 b i
9498240,64,ɲ1 a1 t i
9498240,56,f1 u1 b a
9498240,41,x u ɲ1 e1
9498240,41,k i ɲ1 o1
9498240,27,ɲ1 i1 m u
9498240,1,n o ɾ1 i1
9498240,29,u1 o1 p u
9498240,22,i1 a1 r u
9498240,31,t e r1 i1
9498240,24,r u t͡ʃ1 o1
9498240,53,f1 u1 l a
9498240,38,g1 u1 x o
9498240,42,i1 e1 t u
9498240,39,g1 u1 ɲ a
9498240,31,f u p1 o1
9498240,35,p1 e1 m o
9498240,36,t͡ʃ i l1 o1
9498240,71,u1 o1 u i
9498240,18,f1 e1 i u
9498240,73,n1 i1 u o
9498240,39,k u f1 a1
9498240,37,f1 u1 ɲ o
9498240,32,t a n1 i1
9498240,62,f1 u1 t͡ʃ a
9498240,24,d e s1 a1
9498240,19,r1 u1 ɲ u
9498240,69,l u m1 o1
9498240,14,d e i1 a1
9498240,73,b i x1 i1
9498240,70,u o i1 u1
9498240,65,ɲ u i1 a1
9498617,74,f1 u1 l a
9498617,70,d e s1 a1
9498617,15,m u x1 u1
9498617,16,u1 i1 b a
9498617,81,r1 u1 ɲ o
9498617,6,f1 e1 i u
9498617,85,ɲ1 i1 s e
9498617,18,g1 u1 m i
9498617,34,g1 a1 m i
9498617,70,d a t1 i1
9498617,19,f1 u1 t͡ʃ a
9498617,9,u1 o1 u i
9498617,35,g1 o1 ɾ e
9498617,74,g1 u1 ɲ a
9498617,88,r u t͡ʃ1 o1
9498617,72,n o ɾ1 i1
9498617,21,t a n1 i1
9498617,85,m1 e1 x e
9498617,69,r1 e1 b a
9498617,81,s1 a1 d e
9498617,85,ɲ1 i1 t e
9498617,13,u1 a1 u i
9498617,36,t e r1 i1
9498617,24,s u k1 i1
9498617,100,t͡ʃ i l1 o1
9498617,73,s e t͡ʃ1 e1
9498617,24,ɲ1 a1 t i
9498617,23,b i x1 i1
9498617,70,m1 e1 g e
9498617,36,b1 a1 m u
9498617,26,x u ɲ1 e1
9498617,23,ɲ1 i1 m u
9498617,83,k i ɲ1 o1
9498617,77,p1 e1 m o
9498617,15,t͡ʃ1 a1 d u
9498617,8,u1 o1 p u
9498617,21,n1 a1 ɾ i
9498617,13,u o u1 a1
9498617,82,t a ɲ1 i1
9498617,76,k u f1 a1
9498617,74,n o i1 a1
9498617,14,f u p1 o1
9498617,80,f1 u1 ɾ o
9498617,83,l u m1 o1
9498617,9,i o k1 i1
9498617,16,x1 o1 ɾ i
9498617,44,i1 o1 g e
9498617,81,d e i1 a1
9498617,21,x1 i1 b i
9498617,90,l o ɲ1 o1
9498617,78,i1 a1 d o
9498617,12,n1 i1 u o
9498617,83,l1 i1 r a
9498617,100,r1 a1 b a
9498617,100,n1 e1 s a
9498617,69,r1 u1 ɲ u
9498617,24,ɲ u i1 a1
9498617,21,g1 u1 x o
9498617,16,k i x1 u1
9498617,8,u o i1 u1
9498617,26,i1 a1 r u
9498617,68,f1 u1 ɲ o
9498617,75,r1 o1 r o
9498617,31,f1 u1 b a
9498617,30,f e ɾ1 i1
9498617,100,u e i1 u1
9498617,77,u e d1 o1
9498617,23,r1 a1 d e
9498617,77,m1 a1 d o
9498617,15,u1 o1 l e
9498617,27,ɲ o d1 u1
9498617,15,i1 e1 t u
9498619,19,r1 a1 b a
9498619,13,n o i1 a1
9498619,86,n1 a1 ɾ i
9498619,0,d e s1 a1
9498619,0,i1 e1 t u
9498619,1,r1 a1 d e
9498619,75,g1 u1 x o
9498619,86,m1 a1 d o
9498619,0,i1 o1 g e
9498619,9,n o ɾ1 i1
9498619,5,k u f1 a1
9498619,3,n1 e1 s a
9498619,0,u1 o1 l e
9498619,3,d e i1 a1
9498619,0,ɲ1 i1 m u
9498619,0,m1 e1 g e
9498619,0,u1 a1 u i
9498619,33,f e ɾ1 i1
9498619,24,m u x1 u1
9498619,12,ɲ o d1 u1
9498619,84,p1 e1 m o
9498619,7,ɲ1 i1 t e
9498619,18,i o k1 i1
9498619,26,g1 a1 m i
9498619,25,u e i1 u1
9498619,23,k i x1 u1
9498619,25,n1 i1 u o
9498619,15,x1 i1 b i
9498619,67,l u m1 o1
9498619,20,g1 o1 ɾ e
9498619,15,f u p1 o1
9498619,67,f1 u1 t͡ʃ a
9498619,0,u1 o1 u i
9498619,62,m1 e1 x e
9498619,0,u1 o1 p u
9498619,53,k i ɲ1 o1
9498619,53,t a ɲ1 i1
9498619,90,s1 a1 d e
9498619,15,s e t͡ʃ1 e1
9498619,14,g1 u1 m i
9498619,54,x u ɲ1 e1
9498619,54,r1 u1 ɲ u
9498619,66,t a n1 i1
9498619,52,g1 u1 ɲ a
9498619,78,r1 e1 b a
9498619,95,b1 a1 m u
9498619,0,ɲ u i1 a1
9498619,23,t e r1 i1
9498619,2,i1 a1 r u
9498619,7,x1 o1 ɾ i
9498619,12,r u t͡ʃ1 o1
9498619,16,d a t1 i1
9498619,2,r1 o1 r o
9498619,0,u o u1 a1
