word,bucket_q,uni_prob,bi_prob_smoothed
m a g1 u1,uni2-bi2,-15.91007902623123,-16.481375683978587
u i b1 o1,uni2-bi2,-15.91047146543638,-17.020854987759705
g i b1 i1,uni2-bi2,-15.9105690280842,-16.963768648109518
b1 i1 g i,uni2-bi2,-15.9105690280842,-17.20070276667231
t1 e1 x i,uni2-bi2,-15.91184430163263,-16.450397456943865
p u ɾ1 u1,uni2-bi2,-15.914893146390234,-17.444061719125642
l i b1 u1,uni2-bi2,-15.915003163684704,-17.22908565640939
b1 u1 l i,uni2-bi2,-15.915003163684704,-17.586970567365938
s u l1 u1,uni2-bi2,-15.915862943947904,-17.66336878297722
s1 a1 g u,uni2-bi2,-15.918124114575292,-18.555231452420173
b1 e1 r i,uni2-bi2,-15.918287445813691,-18.628755807526037
b1 a1 f i,uni2-bi2,-15.919758062667317,-17.406792576203905
i o ɲ1 a1,uni2-bi2,-15.919763170213582,-16.836078204454857
i u g1 i1,uni2-bi2,-15.920043654920114,-18.653488153533036
ɲ1 a1 t e,uni2-bi2,-15.92170271960004,-17.132594124689838
l u m1 i1,uni2-bi2,-15.92206618575414,-17.06208087113323
i u k1 o1,uni2-bi2,-15.92918984069067,-16.731518357740427
g i k1 i1,uni2-bi2,-15.929287403338492,-18.2371505992362
k1 i1 g i,uni2-bi2,-15.929287403338492,-18.486029640576348
b u ɾ1 u1,uni2-bi2,-15.929463104094726,-18.052110524702034
r1 i1 k i,uni2-bi2,-15.929735331677444,-18.25598816096139
l o t͡ʃ1 a1,uni2-bi2,-15.932753771643693,-17.135715476926446
k1 u1 l i,uni2-bi2,-15.933721538938997,-16.493685888521416
s u f1 i1,uni2-bi2,-15.93679959506074,-16.842349566616196
k1 a1 f i,uni2-bi2,-15.938476437921608,-16.82304236536175
m1 a1 b u,uni2-bi2,-15.938577959080565,-17.84375435444428
p o p1 u1,uni2-bi2,-15.940122098649256,-17.018718671394087
f o p1 i1,uni2-bi2,-15.942935182009936,-17.03633117737192
p1 a1 g i,uni2-bi2,-15.945353347931537,-18.2060354257134
g i p1 a1,uni2-bi2,-15.945353347931537,-18.56721289202586
t͡ʃ a n1 e1,uni2-bi2,-15.945359748236273,-16.743857165984128
m i b1 u1,uni2-bi2,-15.94789390613791,-16.589039275929498
b1 u1 m i,uni2-bi2,-15.94789390613791,-17.461718863144903
r u n1 i1,uni2-bi2,-15.948595132511633,-17.007960469762168
t͡ʃ e n1 e1,uni2-bi2,-15.950291339317754,-16.874445948546818
x o m1 i1,uni2-bi2,-15.952978185149348,-16.897379559924524
b o p1 u1,uni2-bi2,-15.95469205635375,-17.429670491688036
n u b1 o1,uni2-bi2,-15.956352113442176,-17.093893499814307
x e n1 u1,uni2-bi2,-15.960053269114034,-18.66557201300439
p i d1 u1,uni2-bi2,-15.961413162025124,-16.432055387578192
d1 u1 p i,uni2-bi2,-15.961413162025128,-18.83255175747109
l u k1 e1,uni2-bi2,-15.96306210944848,-17.88601111939445
p1 i1 k u,uni2-bi2,-15.963776538405376,-18.132827539050005
g e x1 a1,uni2-bi2,-15.9638849081375,-16.68977863315242
d1 i1 f i,uni2-bi2,-15.964226245385806,-17.127554225312444
k i m1 u1,uni2-bi2,-15.96543971920978,-17.353298654877346
ɲ1 a1 n o,uni2-bi2,-15.965643818219384,-17.90274981481915
n1 i1 t͡ʃ o,uni2-bi2,-15.966460919981568,-17.02039429648674
t͡ʃ o n1 i1,uni2-bi2,-15.966460919981568,-17.89501113810389
r a f1 a1,uni2-bi2,-15.9686989640025,-16.886450764722447
t͡ʃ1 a1 n i,uni2-bi2,-15.9710480485368,-18.190324306224383
n i t͡ʃ1 a1,uni2-bi2,-15.9710480485368,-18.72813993238856
s u b1 u1,uni2-bi2,-15.974822650058435,-17.128533024040284
n u k1 o1,uni2-bi2,-15.975070488696469,-17.88840901296659
k1 o1 n u,uni2-bi2,-15.97507048869647,-18.679255399225937
d1 u1 b i,uni2-bi2,-15.97598311972962,-17.194627018025454
b1 e1 m u,uni2-bi2,-15.977234476647393,-18.31230073884121
i a ɲ1 i1,uni2-bi2,-15.98316866035007,-17.378796324483314
d u s1 u1,uni2-bi2,-15.985559094094466,-17.281127906688948
i e ɲ1 i1,uni2-bi2,-15.988100251431554,-18.892475633511246
s u k1 u1,uni2-bi2,-15.993541025312728,-17.668443067032335
k1 u1 s u,uni2-bi2,-15.993541025312728,-18.325331200885262
x o k1 e1,uni2-bi2,-15.993974108843684,-17.078328388006597
m1 e1 k u,uni2-bi2,-15.994780289719262,-18.747744438860995
d o t͡ʃ1 i1,uni2-bi2,-15.995754615562362,-16.784864159372276
m u k1 e1,uni2-bi2,-15.995952851901684,-16.998037219964534
l a t͡ʃ1 i1,uni2-bi2,-15.996159261780182,-17.93516956771479
f o n1 u1,uni2-bi2,-15.997183597952322,-18.356534755588203
n1 u1 f o,uni2-bi2,-15.997183597952326,-17.35210077595706
l e t͡ʃ1 i1,uni2-bi2,-16.001090852861665,-17.00230702408699
g1 a1 d u,uni2-bi2,-16.00223807045619,-17.64190076640297
i u x1 a1,uni2-bi2,-16.006242823798612,-16.911620670918925
u i x1 a1,uni2-bi2,-16.006242823798612,-18.002871121571932
d i r1 e1,uni2-bi2,-16.008087691232262,-16.87563257073792
r1 e1 d i,uni2-bi2,-16.008087691232262,-17.3103193984915
x1 o1 ɾ i,uni2-bi2,-16.008922096990865,-17.530222655478536
t͡ʃ o t1 a1,uni2-bi2,-16.011618116768148,-16.68150698578144
l1 a1 x i,uni2-bi2,-16.012409889865367,-16.588349698757668
d i p1 u1,uni2-bi2,-16.01278832745071,-17.37994228462782
u1 a1 x i,uni2-bi2,-16.0132843980103,-18.67976366721584
i a r1 u1,uni2-bi2,-16.014327848882683,-17.543624794033267
x a s1 u1,uni2-bi2,-16.016875739707494,-17.43590518986857
k u n1 u1,uni2-bi2,-16.018024954347766,-17.103849319535453
g e m1 o1,uni2-bi2,-16.018408282818278,-16.501687782480772
s1 o1 f i,uni2-bi2,-16.019229879436857,-18.786734700951435
i e r1 u1,uni2-bi2,-16.019259439964166,-18.665391961357734
t o t͡ʃ1 e1,uni2-bi2,-16.019734949677822,-17.43290436569298
x e s1 u1,uni2-bi2,-16.021807330788977,-17.27690951715334
g i l1 e1,uni2-bi2,-16.024181603456725,-16.93811621122062
d a x1 u1,uni2-bi2,-16.026388296575192,-16.61438931409601
t͡ʃ o s1 i1,uni2-bi2,-16.02821498165651,-16.784532907692657
m a t͡ʃ1 i1,uni2-bi2,-16.02905000423339,-17.169946235387695
r1 i1 l i,uni2-bi2,-16.02959350919538,-17.33749545013367
t͡ʃ i ɾ1 i1,uni2-bi2,-16.030215262753735,-17.850223628613303
g1 o1 l i,uni2-bi2,-16.03115395681597,-18.155002833873606
p i r1 a1,uni2-bi2,-16.031535324817316,-17.975102108267755
r1 a1 p i,uni2-bi2,-16.031535324817316,-18.52453599754336
x1 o1 t i,uni2-bi2,-16.031762022245545,-18.418869501850683
g o t1 u1,uni2-bi2,-16.033151760155786,-18.48160012850679
r i p1 i1,uni2-bi2,-16.03757842754282,-17.461313358333555
u a r1 e1,uni2-bi2,-16.043668419392166,-17.35337133054174
b1 i1 b u,uni2-bi2,-16.045362169402402,-17.610356375989973
t͡ʃ e i1 o1,uni2-bi2,-16.045573651786874,-16.736947981720647
b i r1 a1,uni2-bi2,-16.046105282521808,-17.51977020597191
u e r1 e1,uni2-bi2,-16.04860001047365,-18.676605019374534
p u k1 i1,uni2-bi2,-16.049510586952202,-17.157843559062115
f1 e1 l i,uni2-bi2,-16.049552390170067,-17.344667080687348
g1 e1 g e,uni2-bi2,-16.05025802074206,-16.681092183880402
g e g1 e1,uni2-bi2,-16.05025802074206,-17.435747540297708
x1 i1 r a,uni2-bi2,-16.0511783966673,-18.528182274679317
r a d1 u1,uni2-bi2,-16.05119020171868,-16.77153233054954
n u x1 a1,uni2-bi2,-16.052123471804414,-18.06851132614509
t a f1 u1,uni2-bi2,-16.05239585990764,-17.885152936928883
i o f1 u1,uni2-bi2,-16.055387901602668,-18.39538470997893
x1 i1 r e,uni2-bi2,-16.056109987748783,-16.94116052794987
t e f1 u1,uni2-bi2,-16.057327450989124,-17.19153530435658
f o s1 u1,uni2-bi2,-16.058937659627265,-18.293558887937007
u i m1 o1,uni2-bi2,-16.06076619847939,-17.17545348004043
g i m1 i1,uni2-bi2,-16.060863761127212,-17.72780455210176
m1 i1 g i,uni2-bi2,-16.060863761127212,-17.878939967164932
f i ɾ1 u1,uni2-bi2,-16.06093794072449,-17.49067959774878
f1 o1 n i,uni2-bi2,-16.061560769418058,-16.761109356884656
n i f1 o1,uni2-bi2,-16.061560769418058,-17.219750183658597
r1 i1 m i,uni2-bi2,-16.062484251648588,-17.084851107986434
m i r1 i1,uni2-bi2,-16.062484251648588,-18.795260016241812
l u p1 i1,uni2-bi2,-16.063634715923314,-16.86167652139786
g1 o1 m i,uni2-bi2,-16.06404469926918,-18.241333858565703
b u k1 i1,uni2-bi2,-16.064080544656694,-17.765892364638507
k1 i1 b u,uni2-bi2,-16.064080544656694,-18.895683249894013
m1 u1 l i,uni2-bi2,-16.065297896727714,-17.977595824092944
l i m1 u1,uni2-bi2,-16.065297896727717,-17.705509616636018
g o g1 i1,uni2-bi2,-16.066427601405877,-17.999724681131408
m1 e1 r i,uni2-bi2,-16.068582178856705,-18.417764743791135
m1 a1 f i,uni2-bi2,-16.07005279571033,-17.53699970914959
l o g1 u1,uni2-bi2,-16.070861737006382,-17.618248957637583
t o x1 u1,uni2-bi2,-16.071469802435953,-17.564076344131163
t͡ʃ1 e1 k e,uni2-bi2,-16.073804956826788,-17.567481348839276
g1 e1 r o,uni2-bi2,-16.07414601913537,-16.495571824756425
t u t1 u1,uni2-bi2,-16.077449225203353,-18.06031493080013
t͡ʃ e t1 i1,uni2-bi2,-16.079955197986123,-17.245037191269855
s i f1 u1,uni2-bi2,-16.080031306034314,-17.517212142076776
f1 u1 s i,uni2-bi2,-16.080031306034318,-16.924613062896423
p1 a1 b u,uni2-bi2,-16.08014648924974,-17.741379843832306
f1 e1 m i,uni2-bi2,-16.082443132623272,-16.70886338794625
b1 e1 g i,uni2-bi2,-16.083141309567257,-17.995706960680277
ɲ1 a1 ɾ o,uni2-bi2,-16.087604656492235,-16.48492033947537
s u r1 i1,uni2-bi2,-16.089412995569113,-16.970368270453104
r i n1 u1,uni2-bi2,-16.091826843485205,-18.211459033310696
