Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio file,Orthography
8,1696886902614,09/10/2023 21:28:22,1696886902349,-4,09/10/2023 17:28:22,121155,36,task-tl3i,,32121675,BLIND,9498264,,complete,,65246ea5c5b88f20469ea226,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1512x982,1452x858,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.6000000089406967,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1696886910980,09/10/2023 21:28:30,1696886910887,-4,09/10/2023 17:28:30,121155,36,task-tl3i,,32121675,BLIND,9498264,,complete,,65246ea5c5b88f20469ea226,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1512x982,1452x858,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,8540.40000000596,,,58,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696886911153,09/10/2023 21:28:31,1696886910888,-4,09/10/2023 17:28:30,121155,36,task-tl3i,,32121675,BLIND,9498264,,complete,,65246ea5c5b88f20469ea226,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1512x982,1452x858,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,8540.40000000596,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696886911153,09/10/2023 21:28:31,1696886910890,-4,09/10/2023 17:28:30,121155,36,task-tl3i,,32121675,BLIND,9498264,,complete,,65246ea5c5b88f20469ea226,computer,Desktop or Laptop,Mac OS 10.15.7,Opera 101.0.0.0,1512x982,1452x858,,,,Test Run Phonotactics,11,SoundCheckPassed,5,test passed,,,,,7,,,,yes,Spreadsheet1,,,END TASK,,,,,51077,,,,,0,1,0,,,,,,,,
1,1696888529470,09/10/2023 21:55:29,1696888527879,-6,09/10/2023 15:55:27,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696888538490,09/10/2023 21:55:38,1696888536976,-6,09/10/2023 15:55:36,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9085.400000095367,,,,,0,1,0,,,,,,Prompt,,
3,1696888538702,09/10/2023 21:55:38,1696888536982,-6,09/10/2023 15:55:36,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696888538702,09/10/2023 21:55:38,1696888536989,-6,09/10/2023 15:55:36,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,7.599999904632568,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696888546286,09/10/2023 21:55:46,1696888544761,-6,09/10/2023 15:55:44,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,7779.699999809265,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,turo.mp3,turo
6,1696888548761,09/10/2023 21:55:48,1696888547250,-6,09/10/2023 15:55:47,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,10268.39999961853,,,89,,0,1,0,,,,,,Task,turo.mp3,turo
7,1696888548960,09/10/2023 21:55:48,1696888547250,-6,09/10/2023 15:55:47,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,10268.39999961853,,,,,0,1,0,,,,,,Task,turo.mp3,turo
8,1696888548960,09/10/2023 21:55:48,1696888547254,-6,09/10/2023 15:55:47,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1696888548960,09/10/2023 21:55:48,1696888547255,-6,09/10/2023 15:55:47,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1.1999998092651367,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696888552864,09/10/2023 21:55:52,1696888551344,-6,09/10/2023 15:55:51,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,4090.2999997138977,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696888553850,09/10/2023 21:55:53,1696888552330,-6,09/10/2023 15:55:52,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,5076,,,54,,0,1,0,,,,,,Task,chanu.mp3,chanú
12,1696888554054,09/10/2023 21:55:54,1696888552331,-6,09/10/2023 15:55:52,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,5076,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
13,1696888554054,09/10/2023 21:55:54,1696888552332,-6,09/10/2023 15:55:52,121155,36,task-tl3i,,32122085,BLIND,9498431,,complete,,652474d1da4a55500fe46b02,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,2560x1440,1356x1281,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,3,yes,Spreadsheet1,,,END TASK,,,,,24453,,,,,0,1,0,,,,,,,,
1,1696889523335,09/10/2023 22:12:03,1696889523134,-4,09/10/2023 18:12:03,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696889556350,09/10/2023 22:12:36,1696889556170,-4,09/10/2023 18:12:36,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,33019.800000000745,,,,,0,1,0,,,,,,Prompt,,
3,1696889556498,09/10/2023 22:12:36,1696889556183,-4,09/10/2023 18:12:36,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696889556498,09/10/2023 22:12:36,1696889556196,-4,09/10/2023 18:12:36,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,15.300000000745058,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696889559162,09/10/2023 22:12:39,1696889558981,-4,09/10/2023 18:12:38,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2800.699999999255,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,turo.mp3,turo
6,1696889563041,09/10/2023 22:12:43,1696889562881,-4,09/10/2023 18:12:42,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6700.5,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task,turo.mp3,turo
7,1696889567828,09/10/2023 22:12:47,1696889567657,-4,09/10/2023 18:12:47,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,11475.5,,,57,,0,1,0,,,,,,Task,turo.mp3,turo
8,1696889567967,09/10/2023 22:12:47,1696889567658,-4,09/10/2023 18:12:47,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,11475.5,,,,,0,1,0,,,,,,Task,turo.mp3,turo
9,1696889567967,09/10/2023 22:12:47,1696889567666,-4,09/10/2023 18:12:47,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696889567967,09/10/2023 22:12:47,1696889567668,-4,09/10/2023 18:12:47,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.199999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696889570585,09/10/2023 22:12:50,1696889570425,-4,09/10/2023 18:12:50,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2759.699999999255,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,chanu.mp3,chanú
12,1696889576746,09/10/2023 22:12:56,1696889576580,-4,09/10/2023 18:12:56,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,8914.29999999702,,,51,,0,1,0,,,,,,Task,chanu.mp3,chanú
13,1696889576882,09/10/2023 22:12:56,1696889576581,-4,09/10/2023 18:12:56,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,8914.29999999702,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
14,1696889576882,09/10/2023 22:12:56,1696889576583,-4,09/10/2023 18:12:56,121155,36,task-tl3i,,32122206,BLIND,9498441,,complete,,652477ba236d11f740c8ba51,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 117.0.0.0,1440x900,1440x783,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,2,,,yes,Spreadsheet1,,,END TASK,,,,,53449,,,,,0,1,0,,,,,,,,
1,1696891735980,09/10/2023 22:48:55,1696891736033,-5,09/10/2023 17:48:56,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696891748990,09/10/2023 22:49:08,1696891749082,-5,09/10/2023 17:49:09,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13010,,,,,0,1,0,,,,,,Prompt,,
3,1696891749145,09/10/2023 22:49:09,1696891749089,-5,09/10/2023 17:49:09,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696891749145,09/10/2023 22:49:09,1696891749091,-5,09/10/2023 17:49:09,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696891757758,09/10/2023 22:49:17,1696891757854,-5,09/10/2023 17:49:17,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,8766,,,76,,0,1,0,,,,,,Task,turo.mp3,turo
6,1696891757889,09/10/2023 22:49:17,1696891757856,-5,09/10/2023 17:49:17,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,8766,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1696891757889,09/10/2023 22:49:17,1696891757860,-5,09/10/2023 17:49:17,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1696891757889,09/10/2023 22:49:17,1696891757862,-5,09/10/2023 17:49:17,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1696891763090,09/10/2023 22:49:23,1696891763154,-5,09/10/2023 17:49:23,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,5293,,,29,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696891763231,09/10/2023 22:49:23,1696891763155,-5,09/10/2023 17:49:23,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,5293,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696891763231,09/10/2023 22:49:23,1696891763166,-5,09/10/2023 17:49:23,121155,36,task-tl3i,,32122335,BLIND,9498502,,complete,,652482eab917d506ce6c6985,computer,Desktop or Laptop,Windows 10,Firefox 118.0,1920x1080,1920x919,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,27133,,,,,0,1,0,,,,,,,,
1,1696892057972,09/10/2023 22:54:17,1696892059387,-4,09/10/2023 18:54:19,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1696892102652,09/10/2023 22:55:02,1696892104106,-4,09/10/2023 18:55:04,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,44702.29999998212,,,,,0,1,0,,,,,,Prompt,,
3,1696892102800,09/10/2023 22:55:02,1696892104113,-4,09/10/2023 18:55:04,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1696892102800,09/10/2023 22:55:02,1696892104121,-4,09/10/2023 18:55:04,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,9,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1696892111142,09/10/2023 22:55:11,1696892112590,-4,09/10/2023 18:55:12,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,8477.600000023842,,,16,,0,1,0,,,,,,Task,turo.mp3,turo
6,1696892111281,09/10/2023 22:55:11,1696892112590,-4,09/10/2023 18:55:12,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,8477.600000023842,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1696892111281,09/10/2023 22:55:11,1696892112595,-4,09/10/2023 18:55:12,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1696892111281,09/10/2023 22:55:11,1696892112596,-4,09/10/2023 18:55:12,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1696892116988,09/10/2023 22:55:16,1696892118457,-4,09/10/2023 18:55:18,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,5861.9000000059605,,,10,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1696892117098,09/10/2023 22:55:17,1696892118458,-4,09/10/2023 18:55:18,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,5861.9000000059605,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1696892117098,09/10/2023 22:55:17,1696892118460,-4,09/10/2023 18:55:18,121155,36,task-tl3i,,32122380,BLIND,9498514,,complete,,652483e53c6d02dfcecc34f0,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1536x864,1536x707,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,1,yes,Spreadsheet1,,,END TASK,,,,,59073,,,,,0,1,0,,,,,,,,
